assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
132072143,22707172,Pomarea dimidiata,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
132072143,22707172,Pomarea dimidiata,8.1.1,Unspecified species,2.1,Species mortality,,,,Whole (>90%),Rapid Declines,Unspecified micro-organisms,Future,
132072143,22707172,Pomarea dimidiata,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",Unspecified plants,Future,
132072143,22707172,Pomarea dimidiata,8.1.2,Named species,2.3.7,Reduced reproductive success,,Herpestes javanicus_old,,Whole (>90%),Rapid Declines,,Future,
132072143,22707172,Pomarea dimidiata,8.1.2,Named species,2.1,Species mortality,,Boiga irregularis,,Whole (>90%),Rapid Declines,,Future,
132074843,22708745,Turdus menachensis,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
132074843,22708745,Turdus menachensis,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132074843,22708745,Turdus menachensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132074843,22708745,Turdus menachensis,5.1.1,Intentional use (species is the target),1.2|2.1,Ecosystem degradation|Species mortality,,,No,Minority (<50%),Unknown,,Ongoing,
132074843,22708745,Turdus menachensis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,Future,
132074843,22708745,Turdus menachensis,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
132074843,22708745,Turdus menachensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
132076271,22708803,Turdus celaenops,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Felis catus,,Minority (<50%),Rapid Declines,,Ongoing,
132076271,22708803,Turdus celaenops,10.1,Volcanoes,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132076271,22708803,Turdus celaenops,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132076271,22708803,Turdus celaenops,8.2.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Corvus macrorhynchos_old,,Majority (50-90%),Rapid Declines,,Ongoing,
132076271,22708803,Turdus celaenops,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132076271,22708803,Turdus celaenops,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132076271,22708803,Turdus celaenops,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Mustela sibirica,,Majority (50-90%),Rapid Declines,,Ongoing,
132081457,22709211,Muscicapa randi,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132081457,22709211,Muscicapa randi,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132081457,22709211,Muscicapa randi,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Future,
132081457,22709211,Muscicapa randi,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132091497,22710981,Streptocitta albertinae,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132091497,22710981,Streptocitta albertinae,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132091497,22710981,Streptocitta albertinae,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Crotophaga ani,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,1.2,Ecosystem degradation,,Equus asinus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),Rapid Declines,,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,2.1,Species mortality,,Philornis downsi,,Whole (>90%),Unknown,,Ongoing,
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),Rapid Declines,,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,1.2,Ecosystem degradation,,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,11.3,Temperature extremes,1.3|2.1|2.3.7,Indirect ecosystem effects|Species mortality|Reduced reproductive success,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Rattus rattus,,Majority (50-90%),Rapid Declines,,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,11.2,Droughts,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Causing/Could cause fluctuations,,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,8.1.2,Named species,1.2,Ecosystem degradation,,Sus domesticus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
132093428,22711063,Mimus trifasciatus,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",Avipoxvirus
132094517,22711176,Sitta whiteheadi,11.5,Other impacts,1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Future,
132094517,22711176,Sitta whiteheadi,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132094517,22711176,Sitta whiteheadi,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132094517,22711176,Sitta whiteheadi,11.1,Habitat shifting & alteration,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Future,
132095305,22711219,Sitta solangiae,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132095305,22711219,Sitta solangiae,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132095305,22711219,Sitta solangiae,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132105135,22714078,Zosterops natalis,8.1.2,Named species,1.2|1.3|2.1,Ecosystem degradation|Indirect ecosystem effects|Species mortality,,Anoplolepis gracilipes,,Whole (>90%),Negligible declines,,Ongoing,
132105135,22714078,Zosterops natalis,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
132105135,22714078,Zosterops natalis,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
132105135,22714078,Zosterops natalis,8.1.2,Named species,2.3.7,Reduced reproductive success,,Rattus rattus,,Whole (>90%),No decline,,Ongoing,
132105135,22714078,Zosterops natalis,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Whole (>90%),No decline,,Ongoing,
132107547,22715555,Megalurulus rufus,8.1.2,Named species,2.3.7,Reduced reproductive success,,Rattus rattus,,Majority (50-90%),Negligible declines,,Ongoing,
132107547,22715555,Megalurulus rufus,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),Negligible declines,,Ongoing,
132107547,22715555,Megalurulus rufus,8.1.2,Named species,2.3.7,Reduced reproductive success,,Herpestes auropunctatus,,Majority (50-90%),Negligible declines,,Ongoing,
132107547,22715555,Megalurulus rufus,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
132108961,22715899,Illadopsis rufescens,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132108961,22715899,Illadopsis rufescens,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132110186,22716048,Turdinus atrigularis,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132110186,22716048,Turdinus atrigularis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132110186,22716048,Turdinus atrigularis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132110186,22716048,Turdinus atrigularis,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132110186,22716048,Turdinus atrigularis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132110645,22716201,Sterrhoptilus dennistouni,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132110645,22716201,Sterrhoptilus dennistouni,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132110645,22716201,Sterrhoptilus dennistouni,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132110645,22716201,Sterrhoptilus dennistouni,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132110645,22716201,Sterrhoptilus dennistouni,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
132110645,22716201,Sterrhoptilus dennistouni,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132137806,22720368,Spinus yarrellii,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
132137806,22720368,Spinus yarrellii,9.3.4,Type Unknown/Unrecorded,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Majority (50-90%),Unknown,,Ongoing,
132138099,22720374,Spinus cucullatus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132138099,22720374,Spinus cucullatus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
132145282,22721618,Vermivora chrysoptera,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132145282,22721618,Vermivora chrysoptera,8.2,Problematic native species/diseases,2.3.1|2.3.2|2.3.7,Hybridisation|Competition|Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132145282,22721618,Vermivora chrysoptera,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Negligible declines,,Ongoing,
132146817,22721722,Setophaga kirtlandii,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Future,
132146817,22721722,Setophaga kirtlandii,11.2,Droughts,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132146817,22721722,Setophaga kirtlandii,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
132146817,22721722,Setophaga kirtlandii,8.2.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Molothrus ater,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132146817,22721722,Setophaga kirtlandii,7.1.2,Supression in fire frequency/intensity,1.2,Ecosystem degradation,,,,Whole (>90%),Negligible declines,,Ongoing,
132150099,22722117,Orchesticus abeillei,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132150099,22722117,Orchesticus abeillei,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132150099,22722117,Orchesticus abeillei,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132150099,22722117,Orchesticus abeillei,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132150544,22722126,Neothraupis fasciata,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132150544,22722126,Neothraupis fasciata,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132150544,22722126,Neothraupis fasciata,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132150808,22722156,Sericossypha albocristata,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
132150808,22722156,Sericossypha albocristata,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
132150808,22722156,Sericossypha albocristata,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132150808,22722156,Sericossypha albocristata,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132151686,22722301,Phaenicophilus poliocephalus,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Negligible declines,,Ongoing,
132155834,22722616,Tephrophilus wetmorei,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132155834,22722616,Tephrophilus wetmorei,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132155834,22722616,Tephrophilus wetmorei,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132155834,22722616,Tephrophilus wetmorei,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132155834,22722616,Tephrophilus wetmorei,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Likely to Return",
132156133,22722659,Iridosornis porphyrocephalus,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132156133,22722659,Iridosornis porphyrocephalus,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132156133,22722659,Iridosornis porphyrocephalus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132156133,22722659,Iridosornis porphyrocephalus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
132158824,22722890,Tangara peruviana,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
132158824,22722890,Tangara peruviana,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
132158824,22722890,Tangara peruviana,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
